"chr","pos","score","method"
"chr5",16799955,1.152,"xpclr"
"chr5",16855955,1.124,"xpclr"
"chr5",16911956,0.986,"xpclr"
"chr5",16967956,0.717,"xpclr"
"chr5",17023956,0.529,"xpclr"
"chr5",17079956,0.627,"xpclr"
"chr5",17135957,0.518,"xpclr"
"chr5",17191957,0.596,"xpclr"
"chr5",17247957,0.71,"xpclr"
"chr5",17303957,1.348,"xpclr"
"chr5",17359957,1.208,"xpclr"
"chr5",17415958,0.622,"xpclr"
"chr5",17471958,0.827,"xpclr"
"chr5",17527958,1.718,"xpclr"
"chr5",17583958,3.905,"xpclr"
"chr5",17639959,3.252,"xpclr"
"chr5",17695959,2.191,"xpclr"
"chr5",17751959,3.807,"xpclr"
"chr5",17807959,2.696,"xpclr"
"chr5",17863959,2.169,"xpclr"
"chr5",17919960,4.009,"xpclr"
"chr5",17975960,3.585,"xpclr"
"chr5",18031960,3.627,"xpclr"
"chr5",18087960,3.14,"xpclr"
"chr5",18143961,4.311,"xpclr"
"chr5",18199961,3.981,"xpclr"
"chr5",18255961,4.53,"xpclr"
"chr5",18311961,2.303,"xpclr"
"chr5",18367961,3.452,"xpclr"
"chr5",18423962,5.027,"xpclr"
"chr5",18479962,5.227,"xpclr"
"chr5",18535962,3.341,"xpclr"
"chr5",18591962,2.763,"xpclr"
"chr5",18647963,2.017,"xpclr"
"chr5",18703963,3.112,"xpclr"
"chr5",18759963,2.377,"xpclr"
"chr5",18815963,3.06,"xpclr"
"chr5",18871963,3.381,"xpclr"
"chr5",18927964,3.188,"xpclr"
"chr5",18983964,4.767,"xpclr"
"chr5",19039964,7.548,"xpclr"
"chr5",19095964,4.812,"xpclr"
"chr5",19151965,4.33,"xpclr"
"chr5",19207965,4.452,"xpclr"
"chr5",19263965,2.666,"xpclr"
"chr5",19319965,2.611,"xpclr"
"chr5",19375966,2.69,"xpclr"
"chr5",19431966,2.295,"xpclr"
"chr5",19487966,1.433,"xpclr"
"chr5",19543966,0.822,"xpclr"
"chr5",19599966,1.107,"xpclr"
"chr5",19655967,1.338,"xpclr"
"chr5",19711967,1.557,"xpclr"
"chr5",19767967,2.701,"xpclr"
"chr5",19823967,1.64,"xpclr"
"chr5",19879968,1.914,"xpclr"
"chr5",19935968,0.789,"xpclr"
"chr5",19991968,0.791,"xpclr"
"chr5",20047968,1.196,"xpclr"
"chr5",20103968,1.428,"xpclr"
"chr5",20159969,1.156,"xpclr"
"chr5",20215969,0.822,"xpclr"
"chr5",20271969,0.831,"xpclr"
"chr5",20327969,0.853,"xpclr"
"chr5",20383970,1.536,"xpclr"
"chr5",20439970,1.363,"xpclr"
"chr5",20495970,1.223,"xpclr"
"chr5",20551970,1.415,"xpclr"
"chr5",20607970,1.123,"xpclr"
"chr5",20663971,0.715,"xpclr"
"chr5",20719971,0.796,"xpclr"
"chr5",20775971,1.103,"xpclr"
"chr5",20831971,1.102,"xpclr"
"chr5",20887972,1.044,"xpclr"
"chr5",20943972,1.331,"xpclr"
"chr5",20999972,1.285,"xpclr"
"chr5",21055972,2.054,"xpclr"
"chr5",21111972,2.096,"xpclr"
"chr5",21167973,2.871,"xpclr"
"chr5",21223973,3.475,"xpclr"
"chr5",21279973,2.001,"xpclr"
"chr5",21335973,1.526,"xpclr"
"chr5",21391974,2.609,"xpclr"
"chr5",21447974,3.422,"xpclr"
"chr5",21503974,2.847,"xpclr"
"chr5",21559974,2.209,"xpclr"
"chr5",21615974,1.452,"xpclr"
"chr5",21671975,2.601,"xpclr"
"chr5",21727975,1.741,"xpclr"
"chr5",21783975,1.71,"xpclr"
"chr5",21839975,3.166,"xpclr"
"chr5",21895976,3.823,"xpclr"
"chr5",21951976,4.408,"xpclr"
"chr5",22007976,2.239,"xpclr"
"chr5",22063976,1.701,"xpclr"
"chr5",22119976,1.372,"xpclr"
"chr5",22175977,1.702,"xpclr"
"chr5",22231977,1.305,"xpclr"
"chr5",22287977,0.842,"xpclr"
"chr5",22343977,0.845,"xpclr"
"chr5",22399978,0.638,"xpclr"
"chr5",22455978,1.587,"xpclr"
"chr5",22511978,0.567,"xpclr"
"chr5",22567978,0.468,"xpclr"
"chr5",22623978,0.205,"xpclr"
"chr5",22679979,0.288,"xpclr"
"chr5",22735979,0.648,"xpclr"
"chr5",22791979,0.367,"xpclr"
"chr5",22847979,0.52,"xpclr"
"chr5",22903980,0.306,"xpclr"
"chr5",22959980,0.407,"xpclr"
"chr5",23015980,0.786,"xpclr"
"chr5",23071980,0.866,"xpclr"
"chr5",23127981,0.83,"xpclr"
"chr5",23183981,0.771,"xpclr"
"chr5",23239981,0.943,"xpclr"
"chr5",23295981,0.772,"xpclr"
"chr5",23351981,1.346,"xpclr"
"chr5",23407982,1.535,"xpclr"
"chr5",23463982,1.186,"xpclr"
"chr5",23519982,2.058,"xpclr"
"chr5",23575982,1.697,"xpclr"
"chr5",23631983,1.866,"xpclr"
"chr5",23687983,2.514,"xpclr"
"chr5",23743983,2.677,"xpclr"
"chr5",23799983,3.907,"xpclr"
"chr5",23855983,3.188,"xpclr"
"chr5",23911984,2.763,"xpclr"
"chr5",23967984,3.646,"xpclr"
"chr5",24023984,2.079,"xpclr"
"chr5",24079984,2.932,"xpclr"
"chr5",24135985,2.542,"xpclr"
"chr5",24191985,3.675,"xpclr"
"chr5",24247985,4.026,"xpclr"
"chr5",24303985,5.213,"xpclr"
"chr5",24359985,5.176,"xpclr"
"chr5",24415986,2.896,"xpclr"
"chr5",24471986,3.9,"xpclr"
"chr5",24527986,2.578,"xpclr"
"chr5",24583986,1.938,"xpclr"
"chr5",24639987,2.166,"xpclr"
"chr5",24695987,1.616,"xpclr"
"chr5",24751987,1.747,"xpclr"
"chr5",24807987,4.461,"xpclr"
"chr5",24863987,8.143,"xpclr"
"chr5",24919988,15.639,"xpclr"
"chr5",24975988,19.647,"xpclr"
"chr5",25031988,28.297,"xpclr"
"chr5",25087988,22.281,"xpclr"
"chr5",25143989,11.666,"xpclr"
"chr5",25199989,12.833,"xpclr"
"chr5",25255989,10.719,"xpclr"
"chr5",25311989,8.451,"xpclr"
"chr5",25367989,7.263,"xpclr"
"chr5",25423990,5.614,"xpclr"
"chr5",25479990,5.68,"xpclr"
"chr5",25535990,4.636,"xpclr"
"chr5",25591990,3.629,"xpclr"
"chr5",25647991,6.278,"xpclr"
"chr5",25703991,12.174,"xpclr"
"chr5",25759991,11.139,"xpclr"
"chr5",25815991,4.391,"xpclr"
"chr5",25871991,2.854,"xpclr"
"chr5",25927992,5.669,"xpclr"
"chr5",25983992,3.552,"xpclr"
"chr5",26039992,3.149,"xpclr"
"chr5",26095992,2.162,"xpclr"
"chr5",26151993,1.962,"xpclr"
"chr5",26207993,2.289,"xpclr"
"chr5",26263993,2.164,"xpclr"
"chr5",26319993,1.23,"xpclr"
"chr5",26375994,1.033,"xpclr"
"chr5",26431994,0.865,"xpclr"
"chr5",26487994,1.261,"xpclr"
"chr5",26543994,1.65,"xpclr"
"chr5",26599994,2.585,"xpclr"
"chr5",26655995,4.284,"xpclr"
"chr5",26711995,3.582,"xpclr"
"chr5",26767995,2.95,"xpclr"
"chr5",26823995,1.743,"xpclr"
"chr5",26879996,1.739,"xpclr"
"chr5",26935996,1.956,"xpclr"
"chr5",26991996,1.106,"xpclr"
"chr5",27047996,0.803,"xpclr"
"chr5",27103996,0.999,"xpclr"
"chr5",27159997,1.572,"xpclr"
"chr5",27215997,1.323,"xpclr"
"chr5",27271997,1.671,"xpclr"
"chr5",27327997,1.367,"xpclr"
"chr5",27383998,1.658,"xpclr"
"chr5",27439998,2.316,"xpclr"
"chr5",27495998,2.883,"xpclr"
"chr5",27551998,1.912,"xpclr"
"chr5",27607998,2.02,"xpclr"
"chr5",27663999,1.287,"xpclr"
"chr5",27719999,1.026,"xpclr"
"chr5",27775999,1.728,"xpclr"
"chr5",27831999,1.955,"xpclr"
"chr5",27888000,1.823,"xpclr"
"chr5",27944000,1.581,"xpclr"
"chr5",2.8e+07,1.216,"xpclr"
"chr5",55888,0.108,"ihs"
"chr5",111888,0.301,"ihs"
"chr5",167889,0.03,"ihs"
"chr5",223889,0.387,"ihs"
"chr5",279889,0.589,"ihs"
"chr5",335889,0.276,"ihs"
"chr5",391890,0.512,"ihs"
"chr5",447890,0.378,"ihs"
"chr5",503890,0.629,"ihs"
"chr5",559890,0.155,"ihs"
"chr5",615890,0.237,"ihs"
"chr5",671891,0.65,"ihs"
"chr5",727891,0.938,"ihs"
"chr5",783891,0.02,"ihs"
"chr5",839891,1.287,"ihs"
"chr5",895892,0.305,"ihs"
"chr5",951892,0.422,"ihs"
"chr5",1007892,0.252,"ihs"
"chr5",1063892,0.053,"ihs"
"chr5",1119892,0.304,"ihs"
"chr5",1175893,0.73,"ihs"
"chr5",1231893,0.319,"ihs"
"chr5",1287893,0.073,"ihs"
"chr5",1343893,0.069,"ihs"
"chr5",1399894,0.106,"ihs"
"chr5",1455894,0.063,"ihs"
"chr5",1511894,0.776,"ihs"
"chr5",1567894,1.279,"ihs"
"chr5",1623894,1.1,"ihs"
"chr5",1679895,0.203,"ihs"
"chr5",1735895,0.288,"ihs"
"chr5",1791895,0.345,"ihs"
"chr5",1847895,0.082,"ihs"
"chr5",1903896,0.26,"ihs"
"chr5",1959896,0.442,"ihs"
"chr5",2015896,0.945,"ihs"
"chr5",2071896,0.126,"ihs"
"chr5",2127897,0.066,"ihs"
"chr5",2183897,0.094,"ihs"
"chr5",2239897,0.531,"ihs"
"chr5",2295897,0.608,"ihs"
"chr5",2351897,0.651,"ihs"
"chr5",2407898,0.717,"ihs"
"chr5",2463898,0.057,"ihs"
"chr5",2519898,0.157,"ihs"
"chr5",2575898,0.2,"ihs"
"chr5",2631899,0.194,"ihs"
"chr5",2687899,0.111,"ihs"
"chr5",2743899,0.191,"ihs"
"chr5",2799899,0.489,"ihs"
"chr5",2855899,0.615,"ihs"
"chr5",2911900,0.796,"ihs"
"chr5",2967900,1.32,"ihs"
"chr5",3023900,1.018,"ihs"
"chr5",3079900,1.509,"ihs"
"chr5",3135901,0.476,"ihs"
"chr5",3191901,0.107,"ihs"
"chr5",3247901,0.314,"ihs"
"chr5",3303901,0.103,"ihs"
"chr5",3359901,0.208,"ihs"
"chr5",3415902,0.931,"ihs"
"chr5",3471902,0.02,"ihs"
"chr5",3527902,0.34,"ihs"
"chr5",3583902,0.248,"ihs"
"chr5",3639903,0.319,"ihs"
"chr5",3695903,0.333,"ihs"
"chr5",3751903,0.3,"ihs"
"chr5",3807903,0.468,"ihs"
"chr5",3863903,0.253,"ihs"
"chr5",3919904,0.415,"ihs"
"chr5",3975904,0.337,"ihs"
"chr5",4031904,0.463,"ihs"
"chr5",4087904,0.22,"ihs"
"chr5",4143905,0.04,"ihs"
"chr5",4199905,0.02,"ihs"
"chr5",4255905,0.112,"ihs"
"chr5",4311905,0.105,"ihs"
"chr5",4367905,0.518,"ihs"
"chr5",4423906,0.276,"ihs"
"chr5",4479906,0.211,"ihs"
"chr5",4535906,0.608,"ihs"
"chr5",4591906,0.924,"ihs"
"chr5",4647907,0.107,"ihs"
"chr5",4703907,0.24,"ihs"
"chr5",4759907,0.061,"ihs"
"chr5",4815907,0.565,"ihs"
"chr5",4871907,0.681,"ihs"
"chr5",4927908,0.218,"ihs"
"chr5",4983908,0.341,"ihs"
"chr5",5039908,0.737,"ihs"
"chr5",5095908,0.642,"ihs"
"chr5",5151909,0.864,"ihs"
"chr5",5207909,1.511,"ihs"
"chr5",5263909,0.813,"ihs"
"chr5",5319909,0.702,"ihs"
"chr5",5375910,0.675,"ihs"
"chr5",5431910,0.656,"ihs"
"chr5",5487910,0.134,"ihs"
"chr5",5543910,0.165,"ihs"
"chr5",5599910,0.045,"ihs"
"chr5",5655911,0.242,"ihs"
"chr5",5711911,0.044,"ihs"
"chr5",5767911,0.248,"ihs"
"chr5",5823911,0.09,"ihs"
"chr5",5879912,0.238,"ihs"
"chr5",5935912,0.81,"ihs"
"chr5",5991912,0.572,"ihs"
"chr5",6047912,0.776,"ihs"
"chr5",6103912,0.844,"ihs"
"chr5",6159913,1.083,"ihs"
"chr5",6215913,1.277,"ihs"
"chr5",6271913,0.614,"ihs"
"chr5",6327913,1.317,"ihs"
"chr5",6383914,0.585,"ihs"
"chr5",6439914,0.02,"ihs"
"chr5",6495914,0.49,"ihs"
"chr5",6551914,0.259,"ihs"
"chr5",6607914,0.941,"ihs"
"chr5",6663915,1.21,"ihs"
"chr5",6719915,0.655,"ihs"
"chr5",6775915,0.654,"ihs"
"chr5",6831915,0.696,"ihs"
"chr5",6887916,0.511,"ihs"
"chr5",6943916,0.138,"ihs"
"chr5",6999916,0.112,"ihs"
"chr5",7055916,0.356,"ihs"
"chr5",7111916,0.187,"ihs"
"chr5",7167917,0.168,"ihs"
"chr5",7223917,0.06,"ihs"
"chr5",7279917,0.462,"ihs"
"chr5",7335917,0.08,"ihs"
"chr5",7391918,0.02,"ihs"
"chr5",7447918,0.097,"ihs"
"chr5",7503918,0.22,"ihs"
"chr5",7559918,0.817,"ihs"
"chr5",7615918,0.636,"ihs"
"chr5",7671919,1.142,"ihs"
"chr5",7727919,1.079,"ihs"
"chr5",7783919,0.759,"ihs"
"chr5",7839919,0.767,"ihs"
"chr5",7895920,0.669,"ihs"
"chr5",7951920,0.463,"ihs"
"chr5",8007920,0.339,"ihs"
"chr5",8063920,0.328,"ihs"
"chr5",8119920,0.431,"ihs"
"chr5",8175921,0.023,"ihs"
"chr5",8231921,0.058,"ihs"
"chr5",8287921,0.082,"ihs"
"chr5",8343921,0.102,"ihs"
"chr5",8399922,0.45,"ihs"
"chr5",8455922,0.451,"ihs"
"chr5",8511922,0.094,"ihs"
"chr5",8567922,0.332,"ihs"
"chr5",8623922,0.567,"ihs"
"chr5",8679923,0.195,"ihs"
"chr5",8735923,0.583,"ihs"
"chr5",8791923,0.621,"ihs"
"chr5",8847923,0.051,"ihs"
"chr5",8903924,0.5,"ihs"
"chr5",8959924,0.153,"ihs"
"chr5",9015924,0.159,"ihs"
"chr5",9071924,0.18,"ihs"
"chr5",9127925,0.178,"ihs"
"chr5",9183925,0.162,"ihs"
"chr5",9239925,0.612,"ihs"
"chr5",9295925,0.264,"ihs"
"chr5",9351925,0.319,"ihs"
"chr5",9407926,0.429,"ihs"
"chr5",9463926,0.441,"ihs"
"chr5",9519926,0.764,"ihs"
"chr5",9575926,1.006,"ihs"
"chr5",9631927,0.892,"ihs"
"chr5",9687927,0.346,"ihs"
"chr5",9743927,0.377,"ihs"
"chr5",9799927,0.742,"ihs"
"chr5",9855927,0.12,"ihs"
"chr5",9911928,0.035,"ihs"
"chr5",9967928,0.373,"ihs"
"chr5",10023928,0.02,"ihs"
"chr5",10079928,0.686,"ihs"
"chr5",10135929,0.105,"ihs"
"chr5",10191929,1.268,"ihs"
"chr5",10247929,1.23,"ihs"
"chr5",10303929,0.7,"ihs"
"chr5",10359929,0.736,"ihs"
"chr5",10415930,0.865,"ihs"
"chr5",10471930,0.247,"ihs"
"chr5",10527930,0.653,"ihs"
"chr5",10583930,0.26,"ihs"
"chr5",10639931,0.622,"ihs"
"chr5",10695931,0.406,"ihs"
"chr5",10751931,0.066,"ihs"
"chr5",10807931,0.834,"ihs"
"chr5",10863931,0.501,"ihs"
"chr5",10919932,1.291,"ihs"
"chr5",10975932,1.422,"ihs"
"chr5",11031932,0.859,"ihs"
"chr5",11087932,1.217,"ihs"
"chr5",11143933,1.162,"ihs"
"chr5",11199933,1.287,"ihs"
"chr5",11255933,0.715,"ihs"
"chr5",11311933,0.391,"ihs"
"chr5",11367933,1.065,"ihs"
"chr5",11423934,0.119,"ihs"
"chr5",11479934,0.784,"ihs"
"chr5",11535934,0.383,"ihs"
"chr5",11591934,0.076,"ihs"
"chr5",11647935,0.512,"ihs"
"chr5",11703935,0.579,"ihs"
"chr5",11759935,0.601,"ihs"
"chr5",11815935,0.067,"ihs"
"chr5",11871935,0.241,"ihs"
"chr5",11927936,0.562,"ihs"
"chr5",11983936,0.596,"ihs"
"chr5",12039936,0.921,"ihs"
"chr5",12095936,0.154,"ihs"
"chr5",12151937,0.593,"ihs"
"chr5",12207937,1.065,"ihs"
"chr5",12263937,0.649,"ihs"
"chr5",12319937,0.054,"ihs"
"chr5",12375938,0.86,"ihs"
"chr5",12431938,0.514,"ihs"
"chr5",12487938,0.744,"ihs"
"chr5",12543938,0.516,"ihs"
"chr5",12599938,0.323,"ihs"
"chr5",12655939,0.144,"ihs"
"chr5",12711939,0.573,"ihs"
"chr5",12767939,0.406,"ihs"
"chr5",12823939,0.714,"ihs"
"chr5",12879940,0.444,"ihs"
"chr5",12935940,0.638,"ihs"
"chr5",12991940,0.588,"ihs"
"chr5",13047940,0.55,"ihs"
"chr5",13103940,1.296,"ihs"
"chr5",13159941,1.211,"ihs"
"chr5",13215941,0.216,"ihs"
"chr5",13271941,0.761,"ihs"
"chr5",13327941,0.606,"ihs"
"chr5",13383942,0.258,"ihs"
"chr5",13439942,0.082,"ihs"
"chr5",13495942,0.313,"ihs"
"chr5",13551942,0.02,"ihs"
"chr5",13607942,0.146,"ihs"
"chr5",13663943,0.448,"ihs"
"chr5",13719943,0.714,"ihs"
"chr5",13775943,0.094,"ihs"
"chr5",13831943,0.546,"ihs"
"chr5",13887944,0.696,"ihs"
"chr5",13943944,0.02,"ihs"
"chr5",13999944,0.364,"ihs"
"chr5",14055944,0.237,"ihs"
"chr5",14111944,0.211,"ihs"
"chr5",14167945,0.653,"ihs"
"chr5",14223945,0.135,"ihs"
"chr5",14279945,0.465,"ihs"
"chr5",14335945,0.37,"ihs"
"chr5",14391946,0.02,"ihs"
"chr5",14447946,0.178,"ihs"
"chr5",14503946,0.593,"ihs"
"chr5",14559946,0.547,"ihs"
"chr5",14615946,0.2,"ihs"
"chr5",14671947,0.337,"ihs"
"chr5",14727947,0.17,"ihs"
"chr5",14783947,0.645,"ihs"
"chr5",14839947,0.359,"ihs"
"chr5",14895948,0.124,"ihs"
"chr5",14951948,0.389,"ihs"
"chr5",15007948,0.279,"ihs"
"chr5",15063948,0.118,"ihs"
"chr5",15119948,0.454,"ihs"
"chr5",15175949,0.035,"ihs"
"chr5",15231949,0.072,"ihs"
"chr5",15287949,0.309,"ihs"
"chr5",15343949,0.378,"ihs"
"chr5",15399950,0.424,"ihs"
"chr5",15455950,0.444,"ihs"
"chr5",15511950,0.725,"ihs"
"chr5",15567950,0.705,"ihs"
"chr5",15623950,0.916,"ihs"
"chr5",15679951,1.518,"ihs"
"chr5",15735951,0.813,"ihs"
"chr5",15791951,0.706,"ihs"
"chr5",15847951,0.726,"ihs"
"chr5",15903952,0.344,"ihs"
"chr5",15959952,0.292,"ihs"
"chr5",16015952,0.737,"ihs"
"chr5",16071952,0.667,"ihs"
"chr5",16127953,0.432,"ihs"
"chr5",16183953,0.305,"ihs"
"chr5",16239953,0.611,"ihs"
"chr5",16295953,0.967,"ihs"
"chr5",16351953,0.897,"ihs"
"chr5",16407954,0.949,"ihs"
"chr5",16463954,1.087,"ihs"
"chr5",16519954,0.081,"ihs"
"chr5",16575954,0.803,"ihs"
"chr5",16631955,0.127,"ihs"
"chr5",16687955,0.293,"ihs"
"chr5",16743955,0.189,"ihs"
"chr5",16799955,0.901,"ihs"
"chr5",16855955,0.823,"ihs"
"chr5",16911956,0.27,"ihs"
"chr5",16967956,0.716,"ihs"
"chr5",17023956,1.142,"ihs"
"chr5",17079956,1.608,"ihs"
"chr5",17135957,1.611,"ihs"
"chr5",17191957,1.082,"ihs"
"chr5",17247957,0.997,"ihs"
"chr5",17303957,0.709,"ihs"
"chr5",17359957,1.081,"ihs"
"chr5",17415958,0.658,"ihs"
"chr5",17471958,0.472,"ihs"
"chr5",17527958,0.104,"ihs"
"chr5",17583958,0.342,"ihs"
"chr5",17639959,0.074,"ihs"
"chr5",17695959,0.021,"ihs"
"chr5",17751959,0.64,"ihs"
"chr5",17807959,0.38,"ihs"
"chr5",17863959,0.647,"ihs"
"chr5",17919960,0.585,"ihs"
"chr5",17975960,0.05,"ihs"
"chr5",18031960,0.339,"ihs"
"chr5",18087960,0.276,"ihs"
"chr5",18143961,0.355,"ihs"
"chr5",18199961,1.089,"ihs"
"chr5",18255961,1.072,"ihs"
"chr5",18311961,0.193,"ihs"
"chr5",18367961,0.144,"ihs"
"chr5",18423962,0.884,"ihs"
"chr5",18479962,0.527,"ihs"
"chr5",18535962,0.179,"ihs"
"chr5",18591962,0.328,"ihs"
"chr5",18647963,0.488,"ihs"
"chr5",18703963,1.246,"ihs"
"chr5",18759963,0.16,"ihs"
"chr5",18815963,0.245,"ihs"
"chr5",18871963,0.458,"ihs"
"chr5",18927964,0.409,"ihs"
"chr5",18983964,0.806,"ihs"
"chr5",19039964,0.722,"ihs"
"chr5",19095964,0.575,"ihs"
"chr5",19151965,0.187,"ihs"
"chr5",19207965,0.951,"ihs"
"chr5",19263965,0.251,"ihs"
"chr5",19319965,0.117,"ihs"
"chr5",19375966,0.165,"ihs"
"chr5",19431966,0.623,"ihs"
"chr5",19487966,0.873,"ihs"
"chr5",19543966,1.081,"ihs"
"chr5",19599966,0.634,"ihs"
"chr5",19655967,0.39,"ihs"
"chr5",19711967,0.092,"ihs"
"chr5",19767967,0.295,"ihs"
"chr5",19823967,0.159,"ihs"
"chr5",19879968,0.542,"ihs"
"chr5",19935968,0.618,"ihs"
"chr5",19991968,0.532,"ihs"
"chr5",20047968,0.02,"ihs"
"chr5",20103968,0.533,"ihs"
"chr5",20159969,0.301,"ihs"
"chr5",20215969,0.427,"ihs"
"chr5",20271969,1.04,"ihs"
"chr5",20327969,1.023,"ihs"
"chr5",20383970,0.101,"ihs"
"chr5",20439970,0.685,"ihs"
"chr5",20495970,0.763,"ihs"
"chr5",20551970,0.688,"ihs"
"chr5",20607970,0.731,"ihs"
"chr5",20663971,1.163,"ihs"
"chr5",20719971,0.587,"ihs"
"chr5",20775971,0.355,"ihs"
"chr5",20831971,1.191,"ihs"
"chr5",20887972,0.265,"ihs"
"chr5",20943972,0.657,"ihs"
"chr5",20999972,0.974,"ihs"
"chr5",21055972,0.139,"ihs"
"chr5",21111972,0.45,"ihs"
"chr5",21167973,0.31,"ihs"
"chr5",21223973,0.453,"ihs"
"chr5",21279973,0.533,"ihs"
"chr5",21335973,0.371,"ihs"
"chr5",21391974,0.662,"ihs"
"chr5",21447974,0.653,"ihs"
"chr5",21503974,0.02,"ihs"
"chr5",21559974,0.226,"ihs"
"chr5",21615974,0.513,"ihs"
"chr5",21671975,0.025,"ihs"
"chr5",21727975,0.234,"ihs"
"chr5",21783975,0.512,"ihs"
"chr5",21839975,0.846,"ihs"
"chr5",21895976,0.304,"ihs"
"chr5",21951976,0.136,"ihs"
"chr5",22007976,0.139,"ihs"
"chr5",22063976,0.298,"ihs"
"chr5",22119976,0.19,"ihs"
"chr5",22175977,0.636,"ihs"
"chr5",22231977,0.073,"ihs"
"chr5",22287977,1.13,"ihs"
"chr5",22343977,0.704,"ihs"
"chr5",22399978,0.993,"ihs"
"chr5",22455978,0.418,"ihs"
"chr5",22511978,0.818,"ihs"
"chr5",22567978,1.173,"ihs"
"chr5",22623978,2.095,"ihs"
"chr5",22679979,1.391,"ihs"
"chr5",22735979,1.377,"ihs"
"chr5",22791979,1.642,"ihs"
"chr5",22847979,1.183,"ihs"
"chr5",22903980,1.563,"ihs"
"chr5",22959980,1.587,"ihs"
"chr5",23015980,0.941,"ihs"
"chr5",23071980,0.873,"ihs"
"chr5",23127981,0.561,"ihs"
"chr5",23183981,0.618,"ihs"
"chr5",23239981,0.534,"ihs"
"chr5",23295981,0.888,"ihs"
"chr5",23351981,0.697,"ihs"
"chr5",23407982,0.875,"ihs"
"chr5",23463982,1.132,"ihs"
"chr5",23519982,0.587,"ihs"
"chr5",23575982,1.141,"ihs"
"chr5",23631983,0.044,"ihs"
"chr5",23687983,0.157,"ihs"
"chr5",23743983,0.511,"ihs"
"chr5",23799983,0.088,"ihs"
"chr5",23855983,0.13,"ihs"
"chr5",23911984,0.285,"ihs"
"chr5",23967984,0.165,"ihs"
"chr5",24023984,0.16,"ihs"
"chr5",24079984,0.308,"ihs"
"chr5",24135985,0.474,"ihs"
"chr5",24191985,0.45,"ihs"
"chr5",24247985,0.756,"ihs"
"chr5",24303985,0.925,"ihs"
"chr5",24359985,0.279,"ihs"
"chr5",24415986,0.204,"ihs"
"chr5",24471986,0.107,"ihs"
"chr5",24527986,0.096,"ihs"
"chr5",24583986,0.383,"ihs"
"chr5",24639987,0.069,"ihs"
"chr5",24695987,0.895,"ihs"
"chr5",24751987,0.282,"ihs"
"chr5",24807987,0.809,"ihs"
"chr5",24863987,0.245,"ihs"
"chr5",24919988,1.466,"ihs"
"chr5",24975988,1.682,"ihs"
"chr5",25031988,2.117,"ihs"
"chr5",25087988,1.592,"ihs"
"chr5",25143989,1.75,"ihs"
"chr5",25199989,1.791,"ihs"
"chr5",25255989,0.831,"ihs"
"chr5",25311989,0.72,"ihs"
"chr5",25367989,0.456,"ihs"
"chr5",25423990,0.951,"ihs"
"chr5",25479990,0.471,"ihs"
"chr5",25535990,0.041,"ihs"
"chr5",25591990,0.059,"ihs"
"chr5",25647991,0.708,"ihs"
"chr5",25703991,1.362,"ihs"
"chr5",25759991,1.061,"ihs"
"chr5",25815991,0.571,"ihs"
"chr5",25871991,0.224,"ihs"
"chr5",25927992,0.551,"ihs"
"chr5",25983992,0.478,"ihs"
"chr5",26039992,0.609,"ihs"
"chr5",26095992,0.113,"ihs"
"chr5",26151993,0.579,"ihs"
"chr5",26207993,0.335,"ihs"
"chr5",26263993,0.402,"ihs"
"chr5",26319993,0.072,"ihs"
"chr5",26375994,0.356,"ihs"
"chr5",26431994,0.827,"ihs"
"chr5",26487994,0.83,"ihs"
"chr5",26543994,0.267,"ihs"
"chr5",26599994,0.229,"ihs"
"chr5",26655995,0.534,"ihs"
"chr5",26711995,0.247,"ihs"
"chr5",26767995,0.057,"ihs"
"chr5",26823995,0.427,"ihs"
"chr5",26879996,0.331,"ihs"
"chr5",26935996,0.304,"ihs"
"chr5",26991996,0.715,"ihs"
"chr5",27047996,0.73,"ihs"
"chr5",27103996,0.842,"ihs"
"chr5",27159997,0.124,"ihs"
"chr5",27215997,0.528,"ihs"
"chr5",27271997,0.43,"ihs"
"chr5",27327997,0.818,"ihs"
"chr5",27383998,0.155,"ihs"
"chr5",27439998,0.314,"ihs"
"chr5",27495998,0.174,"ihs"
"chr5",27551998,0.437,"ihs"
"chr5",27607998,0.211,"ihs"
"chr5",27663999,0.63,"ihs"
"chr5",27719999,0.86,"ihs"
"chr5",27775999,0.366,"ihs"
"chr5",27831999,0.299,"ihs"
"chr5",27888000,0.364,"ihs"
"chr5",27944000,0.095,"ihs"
"chr5",2.8e+07,0.89,"ihs"
