"chr","pos","stat","value"
"chr4",15577404,"tajima",0.7467
"chr4",15654904,"tajima",1.0937
"chr4",15732405,"tajima",-0.636
"chr4",15809905,"tajima",-0.7758
"chr4",15887406,"tajima",-0.4082
"chr4",15964906,"tajima",0.0524
"chr4",16042407,"tajima",-0.1835
"chr4",16119907,"tajima",0.0117
"chr4",16197407,"tajima",0.2399
"chr4",16274908,"tajima",0.7045
"chr4",16352408,"tajima",0.0918
"chr4",16429909,"tajima",0.5977
"chr4",16507409,"tajima",1.4994
"chr4",16584910,"tajima",0.8536
"chr4",16662410,"tajima",0.3684
"chr4",16739911,"tajima",0.2775
"chr4",16817411,"tajima",-0.3519
"chr4",16894912,"tajima",-0.2708
"chr4",16972412,"tajima",0.1091
"chr4",17049913,"tajima",0.1791
"chr4",17127413,"tajima",0.7134
"chr4",17204914,"tajima",0.3697
"chr4",17282414,"tajima",0.1111
"chr4",17359915,"tajima",-1.0361
"chr4",17437415,"tajima",-1.0936
"chr4",17514916,"tajima",-1.1443
"chr4",17592416,"tajima",-2.0366
"chr4",17669917,"tajima",-1.2051
"chr4",17747417,"tajima",-0.6638
"chr4",17824918,"tajima",0.4777
"chr4",17902418,"tajima",0.9276
"chr4",17979919,"tajima",0.8891
"chr4",18057419,"tajima",0.6664
"chr4",18134920,"tajima",0.8857
"chr4",18212420,"tajima",0.463
"chr4",18289921,"tajima",-0.7756
"chr4",18367421,"tajima",-1.0522
"chr4",18444922,"tajima",-0.7878
"chr4",18522422,"tajima",0.1321
"chr4",18599922,"tajima",0.0864
"chr4",18677423,"tajima",0.1801
"chr4",18754923,"tajima",-0.1132
"chr4",18832424,"tajima",-0.0866
"chr4",18909924,"tajima",0.1669
"chr4",18987425,"tajima",-0.4605
"chr4",19064925,"tajima",-0.0455
"chr4",19142426,"tajima",-0.1773
"chr4",19219926,"tajima",-0.1474
"chr4",19297427,"tajima",-0.1852
"chr4",19374927,"tajima",0.1479
"chr4",19452428,"tajima",0.6694
"chr4",19529928,"tajima",1.3861
"chr4",19607429,"tajima",2.0971
"chr4",19684929,"tajima",1.4298
"chr4",19762430,"tajima",0.5388
"chr4",19839930,"tajima",0.201
"chr4",19917431,"tajima",0.5405
"chr4",19994931,"tajima",-0.9458
"chr4",20072432,"tajima",-1.2687
"chr4",20149932,"tajima",-0.8971
"chr4",20227433,"tajima",-1.8098
"chr4",20304933,"tajima",-2.1312
"chr4",20382434,"tajima",-2.64
"chr4",20459934,"tajima",-1.6135
"chr4",20537435,"tajima",-1.5095
"chr4",20614935,"tajima",-1.1296
"chr4",20692436,"tajima",-0.2909
"chr4",20769936,"tajima",-1.1
"chr4",20847437,"tajima",-1.5408
"chr4",20924937,"tajima",0.0752
"chr4",21002438,"tajima",-0.0405
"chr4",21079938,"tajima",0.9948
"chr4",21157438,"tajima",1.7887
"chr4",21234939,"tajima",1.2612
"chr4",21312439,"tajima",1.2432
"chr4",21389940,"tajima",0.6762
"chr4",21467440,"tajima",0.3193
"chr4",21544941,"tajima",-0.3479
"chr4",21622441,"tajima",-0.1438
"chr4",21699942,"tajima",0.9751
"chr4",21777442,"tajima",1.4505
"chr4",21854943,"tajima",1.7907
"chr4",21932443,"tajima",1.6167
"chr4",22009944,"tajima",0.7963
"chr4",22087444,"tajima",-0.0709
"chr4",22164945,"tajima",0.8247
"chr4",22242445,"tajima",0.571
"chr4",22319946,"tajima",0.9964
"chr4",22397446,"tajima",1.1784
"chr4",22474947,"tajima",0.7972
"chr4",22552447,"tajima",0.7565
"chr4",22629948,"tajima",1.3338
"chr4",22707448,"tajima",1.0551
"chr4",22784949,"tajima",1.7406
"chr4",22862449,"tajima",1.1205
"chr4",22939950,"tajima",0.8962
"chr4",23017450,"tajima",0.9377
"chr4",23094951,"tajima",1.645
"chr4",23172451,"tajima",-0.2323
"chr4",23249952,"tajima",0.5977
"chr4",23327452,"tajima",0.9849
"chr4",23404953,"tajima",1.415
"chr4",23482453,"tajima",2.4532
"chr4",23559953,"tajima",1.7436
"chr4",23637454,"tajima",2.2491
"chr4",23714954,"tajima",2.4561
"chr4",23792455,"tajima",3
"chr4",23869955,"tajima",2.1455
"chr4",23947456,"tajima",3
"chr4",24024956,"tajima",2.272
"chr4",24102457,"tajima",2.4954
"chr4",24179957,"tajima",1.0825
"chr4",24257458,"tajima",1.2001
"chr4",24334958,"tajima",-0.3029
"chr4",24412459,"tajima",-0.3495
"chr4",24489959,"tajima",0.3095
"chr4",24567460,"tajima",0.2267
"chr4",24644960,"tajima",0.071
"chr4",24722461,"tajima",-0.2273
"chr4",24799961,"tajima",-0.7682
"chr4",24877462,"tajima",-0.9386
"chr4",24954962,"tajima",-0.3653
"chr4",25032463,"tajima",0.6122
"chr4",25109963,"tajima",0.3622
"chr4",25187464,"tajima",0.8799
"chr4",25264964,"tajima",-0.1506
"chr4",25342465,"tajima",-0.3089
"chr4",25419965,"tajima",-1.2787
"chr4",25497466,"tajima",-1.9617
"chr4",25574966,"tajima",-1.4864
"chr4",25652467,"tajima",-1.8029
"chr4",25729967,"tajima",-1.3996
"chr4",25807468,"tajima",-0.8414
"chr4",25884968,"tajima",-0.9035
"chr4",25962469,"tajima",-0.3136
"chr4",26039969,"tajima",-1.2642
"chr4",26117469,"tajima",-0.7904
"chr4",26194970,"tajima",-0.8234
"chr4",26272470,"tajima",-0.444
"chr4",26349971,"tajima",-0.1795
"chr4",26427471,"tajima",-0.2679
"chr4",26504972,"tajima",-1.3983
"chr4",26582472,"tajima",-1.2211
"chr4",26659973,"tajima",-1.5846
"chr4",26737473,"tajima",-1.1605
"chr4",26814974,"tajima",-0.8268
"chr4",26892474,"tajima",-0.7885
"chr4",26969975,"tajima",0.0663
"chr4",27047475,"tajima",-0.2289
"chr4",27124976,"tajima",-0.3621
"chr4",27202476,"tajima",-0.5639
"chr4",27279977,"tajima",-0.2473
"chr4",27357477,"tajima",0.4452
"chr4",27434978,"tajima",0.6971
"chr4",27512478,"tajima",0.9505
"chr4",27589979,"tajima",0.803
"chr4",27667479,"tajima",-0.1616
"chr4",27744980,"tajima",-0.9497
"chr4",27822480,"tajima",0.0311
"chr4",27899981,"tajima",0.9539
"chr4",27977481,"tajima",1.7278
"chr4",28054982,"tajima",1.6454
"chr4",28132482,"tajima",1.1341
"chr4",28209983,"tajima",0.9481
"chr4",28287483,"tajima",-0.0115
"chr4",28364984,"tajima",1.4449
"chr4",28442484,"tajima",0.287
"chr4",28519984,"tajima",-0.6806
"chr4",28597485,"tajima",-0.2682
"chr4",28674985,"tajima",0.2201
"chr4",28752486,"tajima",0.9644
"chr4",28829986,"tajima",0.8227
"chr4",28907487,"tajima",0.035
"chr4",28984987,"tajima",-1.1422
"chr4",29062488,"tajima",0.4482
"chr4",29139988,"tajima",1.0488
"chr4",29217489,"tajima",1.0973
"chr4",29294989,"tajima",0.4674
"chr4",29372490,"tajima",0.4683
"chr4",29449990,"tajima",0.4332
"chr4",29527491,"tajima",0.0559
"chr4",29604991,"tajima",0.4144
"chr4",29682492,"tajima",0.8694
"chr4",29759992,"tajima",0.4318
"chr4",29837493,"tajima",-0.4967
"chr4",29914993,"tajima",-0.0526
"chr4",29992494,"tajima",0.1396
"chr4",30069994,"tajima",-0.3054
"chr4",30147495,"tajima",0.1613
"chr4",30224995,"tajima",0.1135
"chr4",30302496,"tajima",0.0014
"chr4",30379996,"tajima",-0.2674
"chr4",30457497,"tajima",-0.2738
"chr4",30534997,"tajima",0.4426
"chr4",30612498,"tajima",0.4843
"chr4",30689998,"tajima",0.6493
"chr4",30767499,"tajima",0.294
"chr4",30844999,"tajima",0.034
"chr4",30922500,"tajima",0.1048
"chr4",3.1e+07,"tajima",0.385
"chr5",69825,"fst",0.1299
"chr5",139826,"fst",0.0983
"chr5",209826,"fst",0.0989
"chr5",279827,"fst",0.0826
"chr5",349827,"fst",0.1016
"chr5",419828,"fst",0.137
"chr5",489828,"fst",0.1279
"chr5",559828,"fst",0.1016
"chr5",629829,"fst",0.0915
"chr5",699829,"fst",0.1011
"chr5",769830,"fst",0.1323
"chr5",839830,"fst",0.1
"chr5",909831,"fst",0.0824
"chr5",979831,"fst",0.0883
"chr5",1049832,"fst",0.0192
"chr5",1119832,"fst",0.002
"chr5",1189832,"fst",0.0391
"chr5",1259833,"fst",0.0145
"chr5",1329833,"fst",0.0799
"chr5",1399834,"fst",0.0591
"chr5",1469834,"fst",0.0625
"chr5",1539835,"fst",0.0354
"chr5",1609835,"fst",0.0403
"chr5",1679835,"fst",0.0668
"chr5",1749836,"fst",0.0744
"chr5",1819836,"fst",0.0614
"chr5",1889837,"fst",0.103
"chr5",1959837,"fst",0.0345
"chr5",2029838,"fst",0
"chr5",2099838,"fst",0
"chr5",2169839,"fst",0
"chr5",2239839,"fst",0.0133
"chr5",2309839,"fst",0.0388
"chr5",2379840,"fst",0.0376
"chr5",2449840,"fst",0.0486
"chr5",2519841,"fst",0
"chr5",2589841,"fst",0
"chr5",2659842,"fst",0.0566
"chr5",2729842,"fst",0.0489
"chr5",2799842,"fst",0.0782
"chr5",2869843,"fst",0.1257
"chr5",2939843,"fst",0.1351
"chr5",3009844,"fst",0.1074
"chr5",3079844,"fst",0.0829
"chr5",3149845,"fst",0.1214
"chr5",3219845,"fst",0.174
"chr5",3289846,"fst",0.1444
"chr5",3359846,"fst",0.1273
"chr5",3429846,"fst",0.0981
"chr5",3499847,"fst",0.0557
"chr5",3569847,"fst",0.043
"chr5",3639848,"fst",0.0842
"chr5",3709848,"fst",0.0862
"chr5",3779849,"fst",0.081
"chr5",3849849,"fst",0.0768
"chr5",3919849,"fst",0.0548
"chr5",3989850,"fst",0.0294
"chr5",4059850,"fst",0.0102
"chr5",4129851,"fst",0.0516
"chr5",4199851,"fst",0.1368
"chr5",4269852,"fst",0.0965
"chr5",4339852,"fst",0.0713
"chr5",4409853,"fst",0.0757
"chr5",4479853,"fst",0.0608
"chr5",4549853,"fst",0.0544
"chr5",4619854,"fst",0.1055
"chr5",4689854,"fst",0.125
"chr5",4759855,"fst",0.1352
"chr5",4829855,"fst",0.0805
"chr5",4899856,"fst",0.1049
"chr5",4969856,"fst",0.1259
"chr5",5039856,"fst",0.1956
"chr5",5109857,"fst",0.1894
"chr5",5179857,"fst",0.2012
"chr5",5249858,"fst",0.1926
"chr5",5319858,"fst",0.2055
"chr5",5389859,"fst",0.1888
"chr5",5459859,"fst",0.1529
"chr5",5529860,"fst",0.1093
"chr5",5599860,"fst",0.1049
"chr5",5669860,"fst",0.1212
"chr5",5739861,"fst",0.1037
"chr5",5809861,"fst",0.1065
"chr5",5879862,"fst",0.1183
"chr5",5949862,"fst",0.2077
"chr5",6019863,"fst",0.1431
"chr5",6089863,"fst",0.1888
"chr5",6159863,"fst",0.1882
"chr5",6229864,"fst",0.1793
"chr5",6299864,"fst",0.1584
"chr5",6369865,"fst",0.1276
"chr5",6439865,"fst",0.0712
"chr5",6509866,"fst",0.0796
"chr5",6579866,"fst",0.1064
"chr5",6649867,"fst",0.108
"chr5",6719867,"fst",0.1075
"chr5",6789867,"fst",0.1263
"chr5",6859868,"fst",0.1027
"chr5",6929868,"fst",0.0802
"chr5",6999869,"fst",0.0661
"chr5",7069869,"fst",0.1524
"chr5",7139870,"fst",0.1136
"chr5",7209870,"fst",0.0956
"chr5",7279870,"fst",0.0864
"chr5",7349871,"fst",0.1265
"chr5",7419871,"fst",0.1162
"chr5",7489872,"fst",0.1169
"chr5",7559872,"fst",0.1163
"chr5",7629873,"fst",0.1342
"chr5",7699873,"fst",0.1153
"chr5",7769874,"fst",0.1801
"chr5",7839874,"fst",0.155
"chr5",7909874,"fst",0.1602
"chr5",7979875,"fst",0.1274
"chr5",8049875,"fst",0.1298
"chr5",8119876,"fst",0.1211
"chr5",8189876,"fst",0.1235
"chr5",8259877,"fst",0.1379
"chr5",8329877,"fst",0.0978
"chr5",8399877,"fst",0.0763
"chr5",8469878,"fst",0.1248
"chr5",8539878,"fst",0.0846
"chr5",8609879,"fst",0.1128
"chr5",8679879,"fst",0.1205
"chr5",8749880,"fst",0.1171
"chr5",8819880,"fst",0.1224
"chr5",8889881,"fst",0.1389
"chr5",8959881,"fst",0.1751
"chr5",9029881,"fst",0.1175
"chr5",9099882,"fst",0.0839
"chr5",9169882,"fst",0.0299
"chr5",9239883,"fst",0.0557
"chr5",9309883,"fst",0.1128
"chr5",9379884,"fst",0.1011
"chr5",9449884,"fst",0.0696
"chr5",9519884,"fst",0.0882
"chr5",9589885,"fst",0.0691
"chr5",9659885,"fst",0.0834
"chr5",9729886,"fst",0.0676
"chr5",9799886,"fst",0.0591
"chr5",9869887,"fst",0.0389
"chr5",9939887,"fst",0.0293
"chr5",10009888,"fst",0.0274
"chr5",10079888,"fst",0.0605
"chr5",10149888,"fst",0.1525
"chr5",10219889,"fst",0.1742
"chr5",10289889,"fst",0.1649
"chr5",10359890,"fst",0.1197
"chr5",10429890,"fst",0.1178
"chr5",10499891,"fst",0.1156
"chr5",10569891,"fst",0.0617
"chr5",10639891,"fst",0.0085
"chr5",10709892,"fst",0
"chr5",10779892,"fst",0.1217
"chr5",10849893,"fst",0.0441
"chr5",10919893,"fst",0.042
"chr5",10989894,"fst",0.055
"chr5",11059894,"fst",0.0788
"chr5",11129895,"fst",0.1168
"chr5",11199895,"fst",0.1095
"chr5",11269895,"fst",0.0701
"chr5",11339896,"fst",0.099
"chr5",11409896,"fst",0.1196
"chr5",11479897,"fst",0.0707
"chr5",11549897,"fst",0.099
"chr5",11619898,"fst",0.1645
"chr5",11689898,"fst",0.0896
"chr5",11759898,"fst",0.1092
"chr5",11829899,"fst",0.1526
"chr5",11899899,"fst",0.129
"chr5",11969900,"fst",0.1459
"chr5",12039900,"fst",0.1592
"chr5",12109901,"fst",0.1229
"chr5",12179901,"fst",0.1651
"chr5",12249902,"fst",0.1778
"chr5",12319902,"fst",0.1875
"chr5",12389902,"fst",0.2077
"chr5",12459903,"fst",0.1891
"chr5",12529903,"fst",0.154
"chr5",12599904,"fst",0.1247
"chr5",12669904,"fst",0.1135
"chr5",12739905,"fst",0.0879
"chr5",12809905,"fst",0.0538
"chr5",12879905,"fst",0.064
"chr5",12949906,"fst",0.0861
"chr5",13019906,"fst",0.0779
"chr5",13089907,"fst",0.1753
"chr5",13159907,"fst",0.1791
"chr5",13229908,"fst",0.172
"chr5",13299908,"fst",0.1247
"chr5",13369909,"fst",0.1111
"chr5",13439909,"fst",0.0757
"chr5",13509909,"fst",0.0294
"chr5",13579910,"fst",0.0816
"chr5",13649910,"fst",0.0368
"chr5",13719911,"fst",0.1038
"chr5",13789911,"fst",0.1368
"chr5",13859912,"fst",0.1934
"chr5",13929912,"fst",0.2125
"chr5",13999912,"fst",0.1806
"chr5",14069913,"fst",0.2084
"chr5",14139913,"fst",0.1808
"chr5",14209914,"fst",0.163
"chr5",14279914,"fst",0.1506
"chr5",14349915,"fst",0.1675
"chr5",14419915,"fst",0.1118
"chr5",14489916,"fst",0.0908
"chr5",14559916,"fst",0.1403
"chr5",14629916,"fst",0.1463
"chr5",14699917,"fst",0.1407
"chr5",14769917,"fst",0.1524
"chr5",14839918,"fst",0.1346
"chr5",14909918,"fst",0.1398
"chr5",14979919,"fst",0.0832
"chr5",15049919,"fst",0.034
"chr5",15119919,"fst",0.0142
"chr5",15189920,"fst",0
"chr5",15259920,"fst",0.0146
"chr5",15329921,"fst",0.0289
"chr5",15399921,"fst",0.0026
"chr5",15469922,"fst",0.0024
"chr5",15539922,"fst",0.0378
"chr5",15609923,"fst",0.1099
"chr5",15679923,"fst",0.1228
"chr5",15749923,"fst",0.0624
"chr5",15819924,"fst",0.0958
"chr5",15889924,"fst",0.0572
"chr5",15959925,"fst",0.0614
"chr5",16029925,"fst",9e-04
"chr5",16099926,"fst",0.0565
"chr5",16169926,"fst",0.0851
"chr5",16239926,"fst",0.087
"chr5",16309927,"fst",0.1154
"chr5",16379927,"fst",0.1052
"chr5",16449928,"fst",0.1408
"chr5",16519928,"fst",0.1648
"chr5",16589929,"fst",0.1295
"chr5",16659929,"fst",0.1221
"chr5",16729930,"fst",0.1551
"chr5",16799930,"fst",0.1481
"chr5",16869930,"fst",0.1134
"chr5",16939931,"fst",0.1377
"chr5",17009931,"fst",0.2219
"chr5",17079932,"fst",0.2295
"chr5",17149932,"fst",0.223
"chr5",17219933,"fst",0.1863
"chr5",17289933,"fst",0.1524
"chr5",17359933,"fst",0.1584
"chr5",17429934,"fst",0.1503
"chr5",17499934,"fst",0.0774
"chr5",17569935,"fst",0.0398
"chr5",17639935,"fst",0.0361
"chr5",17709936,"fst",0.0651
"chr5",17779936,"fst",0.0747
"chr5",17849937,"fst",0.1173
"chr5",17919937,"fst",0.1254
"chr5",17989937,"fst",0.167
"chr5",18059938,"fst",0.1478
"chr5",18129938,"fst",0.1573
"chr5",18199939,"fst",0.1539
"chr5",18269939,"fst",0.1926
"chr5",18339940,"fst",0.1808
"chr5",18409940,"fst",0.1276
"chr5",18479940,"fst",0.1315
"chr5",18549941,"fst",0.1268
"chr5",18619941,"fst",0.1234
"chr5",18689942,"fst",0.1662
"chr5",18759942,"fst",0.2277
"chr5",18829943,"fst",0.186
"chr5",18899943,"fst",0.1893
"chr5",18969944,"fst",0.166
"chr5",19039944,"fst",0.1481
"chr5",19109944,"fst",0.1106
"chr5",19179945,"fst",0.1103
"chr5",19249945,"fst",0.0816
"chr5",19319946,"fst",0.0812
"chr5",19389946,"fst",0.1033
"chr5",19459947,"fst",0.1342
"chr5",19529947,"fst",0.1057
"chr5",19599947,"fst",0.1407
"chr5",19669948,"fst",0.124
"chr5",19739948,"fst",0.1325
"chr5",19809949,"fst",0.0902
"chr5",19879949,"fst",0.0802
"chr5",19949950,"fst",0.1152
"chr5",20019950,"fst",0.1064
"chr5",20089951,"fst",0.105
"chr5",20159951,"fst",0.0538
"chr5",20229951,"fst",0.0385
"chr5",20299952,"fst",0.0598
"chr5",20369952,"fst",0.0973
"chr5",20439953,"fst",0.033
"chr5",20509953,"fst",0.0938
"chr5",20579954,"fst",0.0722
"chr5",20649954,"fst",0.0874
"chr5",20719954,"fst",0.1071
"chr5",20789955,"fst",0.1089
"chr5",20859955,"fst",0.0625
"chr5",20929956,"fst",0.0335
"chr5",20999956,"fst",0.1015
"chr5",21069957,"fst",0.1443
"chr5",21139957,"fst",0.1651
"chr5",21209958,"fst",0.1765
"chr5",21279958,"fst",0.1265
"chr5",21349958,"fst",0.1393
"chr5",21419959,"fst",0.0919
"chr5",21489959,"fst",0.0285
"chr5",21559960,"fst",0.0457
"chr5",21629960,"fst",0.1497
"chr5",21699961,"fst",0.1082
"chr5",21769961,"fst",0.0721
"chr5",21839961,"fst",0.0385
"chr5",21909962,"fst",0
"chr5",21979962,"fst",0
"chr5",22049963,"fst",0.0492
"chr5",22119963,"fst",0.01
"chr5",22189964,"fst",0.0948
"chr5",22259964,"fst",0.0265
"chr5",22329965,"fst",0
"chr5",22399965,"fst",0
"chr5",22469965,"fst",0
"chr5",22539966,"fst",0
"chr5",22609966,"fst",0.0513
"chr5",22679967,"fst",0.0643
"chr5",22749967,"fst",0.0328
"chr5",22819968,"fst",0.044
"chr5",22889968,"fst",0.0461
"chr5",22959968,"fst",0.089
"chr5",23029969,"fst",0.0811
"chr5",23099969,"fst",0.0972
"chr5",23169970,"fst",0.1183
"chr5",23239970,"fst",0.1204
"chr5",23309971,"fst",0.1312
"chr5",23379971,"fst",0.1202
"chr5",23449972,"fst",0.0881
"chr5",23519972,"fst",0.0742
"chr5",23589972,"fst",0.0926
"chr5",23659973,"fst",0.1334
"chr5",23729973,"fst",0.0815
"chr5",23799974,"fst",0.1149
"chr5",23869974,"fst",0.1304
"chr5",23939975,"fst",0.1394
"chr5",24009975,"fst",0.1898
"chr5",24079975,"fst",0.2091
"chr5",24149976,"fst",0.2256
"chr5",24219976,"fst",0.1362
"chr5",24289977,"fst",0.1135
"chr5",24359977,"fst",0.1016
"chr5",24429978,"fst",0.106
"chr5",24499978,"fst",0.096
"chr5",24569979,"fst",0.0844
"chr5",24639979,"fst",0.0899
"chr5",24709979,"fst",0.0871
"chr5",24779980,"fst",0.0821
"chr5",24849980,"fst",0.018
"chr5",24919981,"fst",0
"chr5",24989981,"fst",0.043
"chr5",25059982,"fst",0.0543
"chr5",25129982,"fst",0.0888
"chr5",25199982,"fst",0.086
"chr5",25269983,"fst",0.0851
"chr5",25339983,"fst",0.0614
"chr5",25409984,"fst",0.03
"chr5",25479984,"fst",0.0617
"chr5",25549985,"fst",0.0095
"chr5",25619985,"fst",0.0284
"chr5",25689986,"fst",0.0489
"chr5",25759986,"fst",0.0456
"chr5",25829986,"fst",0.0803
"chr5",25899987,"fst",0.0649
"chr5",25969987,"fst",0.0797
"chr5",26039988,"fst",0.0367
"chr5",26109988,"fst",0.0594
"chr5",26179989,"fst",0.024
"chr5",26249989,"fst",0.013
"chr5",26319989,"fst",0.0739
"chr5",26389990,"fst",0.0149
"chr5",26459990,"fst",0.0035
"chr5",26529991,"fst",0
"chr5",26599991,"fst",0
"chr5",26669992,"fst",0
"chr5",26739992,"fst",0
"chr5",26809993,"fst",0
"chr5",26879993,"fst",6e-04
"chr5",26949993,"fst",0
"chr5",27019994,"fst",0
"chr5",27089994,"fst",0
"chr5",27159995,"fst",0.0116
"chr5",27229995,"fst",0.0334
"chr5",27299996,"fst",0.0029
"chr5",27369996,"fst",0.0146
"chr5",27439996,"fst",0.0052
"chr5",27509997,"fst",0.0497
"chr5",27579997,"fst",0.0916
"chr5",27649998,"fst",0.0653
"chr5",27719998,"fst",0.0787
"chr5",27789999,"fst",0.0703
"chr5",27859999,"fst",0.1166
"chr5",27930000,"fst",0.1725
"chr5",2.8e+07,"fst",0.1923
"chr5",69825,"pi",4.8269
"chr5",139826,"pi",4.3311
"chr5",209826,"pi",4.3405
"chr5",279827,"pi",4.0837
"chr5",349827,"pi",4.3823
"chr5",419828,"pi",4.9381
"chr5",489828,"pi",4.7958
"chr5",559828,"pi",4.3826
"chr5",629829,"pi",4.2237
"chr5",699829,"pi",4.3741
"chr5",769830,"pi",4.8643
"chr5",839830,"pi",4.3568
"chr5",909831,"pi",4.0805
"chr5",979831,"pi",4.1726
"chr5",1049832,"pi",3.0874
"chr5",1119832,"pi",2.8173
"chr5",1189832,"pi",3.3998
"chr5",1259833,"pi",3.0137
"chr5",1329833,"pi",4.0406
"chr5",1399834,"pi",3.7147
"chr5",1469834,"pi",3.7672
"chr5",1539835,"pi",3.3412
"chr5",1609835,"pi",3.4182
"chr5",1679835,"pi",3.8357
"chr5",1749836,"pi",3.9549
"chr5",1819836,"pi",3.7501
"chr5",1889837,"pi",4.4048
"chr5",1959837,"pi",3.3281
"chr5",2029838,"pi",2.5533
"chr5",2099838,"pi",2.7742
"chr5",2169839,"pi",2.6219
"chr5",2239839,"pi",2.9945
"chr5",2309839,"pi",3.3958
"chr5",2379840,"pi",3.376
"chr5",2449840,"pi",3.5498
"chr5",2519841,"pi",2.6748
"chr5",2589841,"pi",2.3401
"chr5",2659842,"pi",3.6757
"chr5",2729842,"pi",3.5545
"chr5",2799842,"pi",4.0153
"chr5",2869843,"pi",4.7617
"chr5",2939843,"pi",4.9093
"chr5",3009844,"pi",4.4733
"chr5",3079844,"pi",4.0882
"chr5",3149845,"pi",4.6937
"chr5",3219845,"pi",5.5195
"chr5",3289846,"pi",5.0548
"chr5",3359846,"pi",4.7863
"chr5",3429846,"pi",4.3269
"chr5",3499847,"pi",3.661
"chr5",3569847,"pi",3.4617
"chr5",3639848,"pi",4.1088
"chr5",3709848,"pi",4.1399
"chr5",3779849,"pi",4.0585
"chr5",3849849,"pi",3.9931
"chr5",3919849,"pi",3.6467
"chr5",3989850,"pi",3.2472
"chr5",4059850,"pi",2.9462
"chr5",4129851,"pi",3.596
"chr5",4199851,"pi",4.9358
"chr5",4269852,"pi",4.3018
"chr5",4339852,"pi",3.9066
"chr5",4409853,"pi",3.9755
"chr5",4479853,"pi",3.7413
"chr5",4549853,"pi",3.6403
"chr5",4619854,"pi",4.444
"chr5",4689854,"pi",4.7493
"chr5",4759855,"pi",4.9103
"chr5",4829855,"pi",4.0511
"chr5",4899856,"pi",4.4345
"chr5",4969856,"pi",4.7641
"chr5",5039856,"pi",5.86
"chr5",5109857,"pi",5.7625
"chr5",5179857,"pi",5.947
"chr5",5249858,"pi",5.8122
"chr5",5319858,"pi",6.0152
"chr5",5389859,"pi",5.7532
"chr5",5459859,"pi",5.1888
"chr5",5529860,"pi",4.5039
"chr5",5599860,"pi",4.4342
"chr5",5669860,"pi",4.6909
"chr5",5739861,"pi",4.4157
"chr5",5809861,"pi",4.4594
"chr5",5879862,"pi",4.6444
"chr5",5949862,"pi",6.0489
"chr5",6019863,"pi",5.0343
"chr5",6089863,"pi",5.7522
"chr5",6159863,"pi",5.7424
"chr5",6229864,"pi",5.6038
"chr5",6299864,"pi",5.2741
"chr5",6369865,"pi",4.7904
"chr5",6439865,"pi",3.9045
"chr5",6509866,"pi",4.0366
"chr5",6579866,"pi",4.4585
"chr5",6649867,"pi",4.4827
"chr5",6719867,"pi",4.4749
"chr5",6789867,"pi",4.7707
"chr5",6859868,"pi",4.3996
"chr5",6929868,"pi",4.046
"chr5",6999869,"pi",3.8247
"chr5",7069869,"pi",5.1808
"chr5",7139870,"pi",4.5705
"chr5",7209870,"pi",4.288
"chr5",7279870,"pi",4.1435
"chr5",7349871,"pi",4.773
"chr5",7419871,"pi",4.611
"chr5",7489872,"pi",4.623
"chr5",7559872,"pi",4.6128
"chr5",7629873,"pi",4.8947
"chr5",7699873,"pi",4.5977
"chr5",7769874,"pi",5.6153
"chr5",7839874,"pi",5.2222
"chr5",7909874,"pi",5.303
"chr5",7979875,"pi",4.7873
"chr5",8049875,"pi",4.8253
"chr5",8119876,"pi",4.6888
"chr5",8189876,"pi",4.7268
"chr5",8259877,"pi",4.9532
"chr5",8329877,"pi",4.3218
"chr5",8399877,"pi",3.985
"chr5",8469878,"pi",4.7466
"chr5",8539878,"pi",4.1157
"chr5",8609879,"pi",4.5578
"chr5",8679879,"pi",4.679
"chr5",8749880,"pi",4.6263
"chr5",8819880,"pi",4.7085
"chr5",8889881,"pi",4.9682
"chr5",8959881,"pi",5.5367
"chr5",9029881,"pi",4.6322
"chr5",9099882,"pi",4.1039
"chr5",9169882,"pi",3.2562
"chr5",9239883,"pi",3.6608
"chr5",9309883,"pi",4.5577
"chr5",9379884,"pi",4.3744
"chr5",9449884,"pi",3.8795
"chr5",9519884,"pi",4.1711
"chr5",9589885,"pi",3.8709
"chr5",9659885,"pi",4.0965
"chr5",9729886,"pi",3.8481
"chr5",9799886,"pi",3.715
"chr5",9869887,"pi",3.3971
"chr5",9939887,"pi",3.2468
"chr5",10009888,"pi",3.216
"chr5",10079888,"pi",3.736
"chr5",10149888,"pi",5.1827
"chr5",10219889,"pi",5.5238
"chr5",10289889,"pi",5.3774
"chr5",10359890,"pi",4.6664
"chr5",10429890,"pi",4.6362
"chr5",10499891,"pi",4.602
"chr5",10569891,"pi",3.7546
"chr5",10639891,"pi",2.9192
"chr5",10709892,"pi",2.3981
"chr5",10779892,"pi",4.6989
"chr5",10849893,"pi",3.4794
"chr5",10919893,"pi",3.445
"chr5",10989894,"pi",3.6499
"chr5",11059894,"pi",4.0241
"chr5",11129895,"pi",4.6217
"chr5",11199895,"pi",4.5061
"chr5",11269895,"pi",3.888
"chr5",11339896,"pi",4.3408
"chr5",11409896,"pi",4.665
"chr5",11479897,"pi",3.8974
"chr5",11549897,"pi",4.3414
"chr5",11619898,"pi",5.37
"chr5",11689898,"pi",4.193
"chr5",11759898,"pi",4.5024
"chr5",11829899,"pi",5.183
"chr5",11899899,"pi",4.8132
"chr5",11969900,"pi",5.0781
